time,xe_p(1),xe_p(2),xe_p(3),xe_theta,"q(1,1)","q(2,1)","q(3,1)","q(4,1)","q?(1,1)","q?(2,1)","q?(3,1)","q?(4,1)",From Workspace1:1(1),From Workspace1:1(2),From Workspace1:1(3),From Workspace2:1,From Workspace4:1(1),From Workspace4:1(2),From Workspace4:1(3),theta_dot,pd(1),pd(2),pd(3),theta,"?e(1,1)","?e(2,1)","?e(3,1)","?e(4,1)","q_dot_dot(1,1)","q_dot_dot(2,1)","q_dot_dot(3,1)","q_dot_dot(4,1)",?d(1),?d(2),?d(3),?d(4),?(1),?(2),?(3),?(4),"Reshape(1,1)","Reshape(2,1)","Reshape(3,1)","Reshape(4,1)",xe_p(1),xe_p(2),xe_p(3),xe_theta
3.489,-0.006180273,-0.794680617,0.3,11.26011133,-0.926297743,-1.30455096,0.7,13.49096003,-0.13876474,0.008949732,0,9.543385015,9.817463513,0.021866856,-6.944444444,0,-0.107992218,-8.01785E-05,-0.618055556,0,0.000593957,-0.79999978,0.472496528,3.490658504,-0.106738683,-0.001886197,0,9.543385015,12.48510145,-0.239738688,0,2.198555556,-0.107992218,-8.01785E-05,-0.618055556,0,9.817463513,0.021866856,-6.944444444,0,-0.926297743,-1.30455096,0.7,13.49096003,-0.006180273,-0.794680617,0.3,11.26011133
3.49,-0.006287012,-0.794682496,0.3,11.2695249,-0.926436508,-1.30454201,0.7,13.50050342,-0.126279638,0.008709994,0,9.54558357,9.817467802,0.018071783,-6.944444444,0,-0.098174752,-6.02393E-05,-0.625,0,0.000490874,-0.799999849,0.471875,3.490658504,-0.096912291,-0.001876827,0,9.54558357,12.48580279,-0.241414602,0,2.055555556,-0.098174752,-6.02393E-05,-0.625,0,9.817467802,0.018071783,-6.944444444,0,-0.926436508,-1.30454201,0.7,13.50050342,-0.006287012,-0.794682496,0.3,11.2695249
3.491,-0.006383925,-0.794684367,0.3,11.27895291,-0.926562787,-1.3045333,0.7,13.510049,-0.113793836,0.008468579,0,9.547639126,9.81747098,0.014638145,-6.944444444,0,-0.088357282,-4.39144E-05,-0.631944444,0,0.000397608,-0.799999901,0.471246528,3.490658504,-0.087085905,-0.001870666,0,9.547639126,12.48650261,-0.243080762,0,1.911888889,-0.088357282,-4.39144E-05,-0.631944444,0,9.81747098,0.014638145,-6.944444444,0,-0.926562787,-1.3045333,0.7,13.510049,-0.006383925,-0.794684367,0.3,11.27895291
3.492,-0.006471011,-0.794686233,0.3,11.28839523,-0.926676581,-1.304524832,0.7,13.51959664,-0.101307333,0.008225498,0,9.549551015,9.817473258,0.011565942,-6.944444444,0,-0.07853981,-3.08425E-05,-0.638888889,0,0.000314159,-0.799999938,0.470611111,3.490658504,-0.077259525,-0.001867351,0,9.549551015,12.48720096,-0.244737188,0,1.767555556,-0.07853981,-3.08425E-05,-0.638888889,0,9.817473258,0.011565942,-6.944444444,0,-0.926676581,-1.304524832,0.7,13.51959664,-0.006471011,-0.794686233,0.3,11.28839523
3.493,-0.006548271,-0.794688097,0.3,11.2978517,-0.926777888,-1.304516606,0.7,13.52914619,-0.088820132,0.007980761,0,9.55131857,9.817474824,0.008855175,-6.944444444,0,-0.068722336,-2.06621E-05,-0.645833333,0,0.000240528,-0.799999964,0.46996875,3.490658504,-0.067433151,-0.001866521,0,9.55131857,12.48789787,-0.246383898,0,1.622555556,-0.068722336,-2.06621E-05,-0.645833333,0,9.817474824,0.008855175,-6.944444444,0,-0.926777888,-1.304516606,0.7,13.52914619,-0.006548271,-0.794688097,0.3,11.2978517
3.494,-0.006615704,-0.79468996,0.3,11.30732218,-0.926866708,-1.304508626,0.7,13.53869751,-0.076332234,0.007734377,0,9.552941126,9.817475845,0.006505843,-6.944444444,0,-0.058904861,-1.30117E-05,-0.652777778,0,0.000176715,-0.79999998,0.469319444,3.490658504,-0.057606784,-0.001867816,0,9.552941126,12.48859339,-0.248020911,0,1.476888889,-0.058904861,-1.30117E-05,-0.652777778,0,9.817475845,0.006505843,-6.944444444,0,-0.926866708,-1.304508626,0.7,13.53869751,-0.006615704,-0.79468996,0.3,11.30732218
3.495,-0.006673311,-0.794691826,0.3,11.31680652,-0.926943041,-1.304500891,0.7,13.54825045,-0.063843641,0.007486356,0,9.554418015,9.817476465,0.004517946,-6.944444444,0,-0.049087385,-7.52991E-06,-0.659722222,0,0.000122718,-0.799999991,0.468663194,3.490658504,-0.047780425,-0.001870872,0,9.554418015,12.48928756,-0.249648244,0,1.330555556,-0.049087385,-7.52991E-06,-0.659722222,0,9.817476465,0.004517946,-6.944444444,0,-0.926943041,-1.304500891,0.7,13.54825045,-0.006673311,-0.794691826,0.3,11.31680652
3.496,-0.006721091,-0.794693696,0.3,11.32630458,-0.927006884,-1.304493405,0.7,13.55780487,-0.051354353,0.007236708,0,9.55574857,9.817476806,0.002891486,-6.944444444,0,-0.039269908,-3.85531E-06,-0.666666667,0,7.85398E-05,-0.799999996,0.468,3.490658504,-0.037954071,-0.001875328,0,9.55574857,12.48998041,-0.251265914,0,1.183555556,-0.039269908,-3.85531E-06,-0.666666667,0,9.817476806,0.002891486,-6.944444444,0,-0.927006884,-1.304493405,0.7,13.55780487,-0.006721091,-0.794693696,0.3,11.32630458
3.497,-0.006759046,-0.79469557,0.3,11.33581621,-0.927058239,-1.304486168,0.7,13.56736062,-0.038864373,0.006985442,0,9.556932126,9.817476968,0.001626461,-6.944444444,0,-0.029452431,-1.62646E-06,-0.673611111,0,4.41786E-05,-0.799999999,0.467329861,3.490658504,-0.028127725,-0.001880824,0,9.556932126,12.49067199,-0.252873939,0,1.035888889,-0.029452431,-1.62646E-06,-0.673611111,0,9.817476968,0.001626461,-6.944444444,0,-0.927058239,-1.304486168,0.7,13.56736062,-0.006759046,-0.79469557,0.3,11.33581621
3.498,-0.006787173,-0.79469745,0.3,11.34534126,-0.927097103,-1.304479183,0.7,13.57691755,-0.026373701,0.006732568,0,9.557968015,9.817477028,0.000722871,-6.944444444,0,-0.019634954,-4.81914E-07,-0.680555556,0,1.9635E-05,-0.8,0.466652778,3.490658504,-0.018301385,-0.001886996,0,9.557968015,12.49136233,-0.254472334,0,0.887555556,-0.019634954,-4.81914E-07,-0.680555556,0,9.817477028,0.000722871,-6.944444444,0,-0.927097103,-1.304479183,0.7,13.57691755,-0.006787173,-0.79469745,0.3,11.34534126
3.499,-0.006805475,-0.794699337,0.3,11.35487959,-0.927123477,-1.30447245,0.7,13.58647552,-0.013882338,0.006478096,0,9.55885557,9.817477042,0.000180718,-6.944444444,0,-0.009817477,-6.02393E-08,-0.6875,0,4.90874E-06,-0.8,0.46596875,3.490658504,-0.008475051,-0.001893484,0,9.55885557,12.49205148,-0.256061113,0,0.738555556,-0.009817477,-6.02393E-08,-0.6875,0,9.817477042,0.000180718,-6.944444444,0,-0.927123477,-1.30447245,0.7,13.58647552,-0.006805475,-0.794699337,0.3,11.35487959
3.5,-0.00681395,-0.79470123,0.3,11.36443104,-0.927137359,-1.304465972,0.7,13.59603437,-0.001390287,0.006222035,0,9.559594126,9.817477042,6.01147E-16,-6.944444444,0,0,0,-0.694444444,0,4.89859E-17,-0.8,0.465277778,3.490658504,0.001351277,-0.001899927,0,9.559594126,12.49273946,-0.257640294,0,0.588888889,0,0,-0.694444444,0,9.817477042,6.01147E-16,-6.944444444,0,-0.927137359,-1.304465972,0.7,13.59603437,-0.00681395,-0.79470123,0.3,11.36443104
3.501,-0.006812599,-0.79470313,0.3,11.37399547,-0.927138749,-1.30445975,0.7,13.60559397,0.011102453,0.005964395,0,9.560183015,0,0,-6.944444444,0,0,0,-0.701388889,0,4.89859E-17,-0.8,0.464579861,3.490658504,0.011177599,-0.001905961,0,9.560183015,-7.49389704,0.185213398,0,0.438555556,0,0,-0.701388889,0,0,0,-6.944444444,0,-0.927138749,-1.30445975,0.7,13.60559397,-0.006812599,-0.79470313,0.3,11.37399547
3.502,-0.006801421,-0.794705036,0.3,11.38357272,-0.927127647,-1.304453786,0.7,13.61515415,0.003608556,0.006149608,0,9.56062157,0,0,-6.944444444,0,0,0,-0.708333333,0,4.89859E-17,-0.8,0.463875,3.490658504,0.005295328,-0.001911664,0,9.56062157,-2.998640662,0.065511073,0,0.287555556,0,0,-0.708333333,0,0,0,-6.944444444,0,-0.927127647,-1.304453786,0.7,13.61515415,-0.006801421,-0.794705036,0.3,11.38357272
3.503,-0.006796126,-0.794706948,0.3,11.3931431,-0.927124038,-1.304447636,0.7,13.62471477,0.000609915,0.006215119,0,9.560909126,0,0,-6.944444444,0,0,0,-0.715277778,0,4.89859E-17,-0.8,0.463163194,3.490658504,0.002938173,-0.001911345,0,9.560909126,-1.199617547,0.021961913,0,0.135888889,0,0,-0.715277778,0,0,0,-6.944444444,0,-0.927124038,-1.304447636,0.7,13.62471477,-0.006796126,-0.794706948,0.3,11.3931431
3.504,-0.006793188,-0.794708859,0.3,11.40271083,-0.927123428,-1.304441421,0.7,13.63427568,-0.000589703,0.006237081,0,9.561045015,0,0,-6.944444444,0,0,0,-0.722222222,0,4.89859E-17,-0.8,0.462444444,3.490658504,0.001993511,-0.001909917,0,9.561045015,-0.479640332,0.006282037,0,-0.016444444,0,0,-0.722222222,0,0,0,-6.944444444,0,-0.927123428,-1.304441421,0.7,13.63427568,-0.006793188,-0.794708859,0.3,11.40271083
3.505,-0.006791194,-0.794710769,0.3,11.41227752,-0.927124018,-1.304435184,0.7,13.64383673,-0.001069343,0.006243363,0,9.56102857,0,0,-6.944444444,0,0,0,-0.729166667,0,4.89859E-17,-0.8,0.46171875,3.490658504,0.001614825,-0.001908574,0,9.56102857,-0.191502428,0.000709011,0,-0.169444444,0,0,-0.729166667,0,0,0,-6.944444444,0,-0.927124018,-1.304435184,0.7,13.64383673,-0.006791194,-0.794710769,0.3,11.41227752
3.506,-0.006789579,-0.794712678,0.3,11.42184373,-0.927125088,-1.304428941,0.7,13.65339775,-0.001260845,0.006244072,0,9.560859126,0,0,-6.944444444,0,0,0,-0.736111111,0,4.89859E-17,-0.8,0.460986111,3.490658504,0.001462923,-0.001907481,0,9.560859126,-0.076188595,-0.001239252,0,-0.323111111,0,0,-0.736111111,0,0,0,-6.944444444,0,-0.927125088,-1.304428941,0.7,13.65339775,-0.006789579,-0.794712678,0.3,11.42184373
3.507,-0.006788116,-0.794714585,0.3,11.43140957,-0.927126348,-1.304422696,0.7,13.66295861,-0.001337034,0.006242833,0,9.560536015,0,0,-6.944444444,0,0,0,-0.743055556,0,4.89859E-17,-0.8,0.460246528,3.490658504,0.001401893,-0.001906573,0,9.560536015,-0.030039715,-0.001905458,0,-0.477444444,0,0,-0.743055556,0,0,0,-6.944444444,0,-0.927126348,-1.304422696,0.7,13.66295861,-0.006788116,-0.794714585,0.3,11.43140957
3.508,-0.006786714,-0.794716492,0.3,11.44097501,-0.927127685,-1.304416454,0.7,13.67251915,-0.001367074,0.006240927,0,9.56005857,0,0,-6.944444444,0,0,0,-0.75,0,4.89859E-17,-0.8,0.4595,3.490658504,0.001377275,-0.001905774,0,9.56005857,-0.011570941,-0.002126242,0,-0.632444444,0,0,-0.75,0,0,0,-6.944444444,0,-0.927127685,-1.304416454,0.7,13.67251915,-0.006786714,-0.794716492,0.3,11.44097501
3.509,-0.006785337,-0.794718398,0.3,11.45053994,-0.927129052,-1.304410213,0.7,13.68207921,-0.001378645,0.006238801,0,9.559426126,0,0,-6.944444444,0,0,0,-0.756944444,0,4.89859E-17,-0.8,0.458746528,3.490658504,0.001367246,-0.001905033,0,9.559426126,-0.004179857,-0.002195925,0,-0.788111111,0,0,-0.756944444,0,0,0,-6.944444444,0,-0.927129052,-1.304410213,0.7,13.68207921,-0.006785337,-0.794718398,0.3,11.45053994
3.51,-0.00678397,-0.794720303,0.3,11.46010423,-0.927130431,-1.304403974,0.7,13.69163863,-0.001382825,0.006236605,0,9.558638015,0,0,-6.944444444,0,0,0,-0.763888889,0,4.89859E-17,-0.8,0.457986111,3.490658504,0.001363064,-0.001904321,0,9.558638015,-0.001222106,-0.002216035,0,-0.944444444,0,0,-0.763888889,0,0,0,-6.944444444,0,-0.927130431,-1.304403974,0.7,13.69163863,-0.00678397,-0.794720303,0.3,11.46010423
3.511,-0.006782607,-0.794722207,0.3,11.46966772,-0.927131814,-1.304397737,0.7,13.70119727,-0.001384047,0.006234389,0,9.55769357,0,0,-6.944444444,0,0,0,-0.770833333,0,4.89859E-17,-0.8,0.45721875,3.490658504,0.001361225,-0.001903622,0,9.55769357,-3.85914E-05,-0.002220681,0,-1.101444444,0,0,-0.770833333,0,0,0,-6.944444444,0,-0.927131814,-1.304397737,0.7,13.70119727,-0.006782607,-0.794722207,0.3,11.46966772
3.512,-0.006781246,-0.794724111,0.3,11.47923026,-0.927133198,-1.304391503,0.7,13.71075497,-0.001384085,0.006232168,0,9.556592126,0,0,-6.944444444,0,0,0,-0.777777778,0,4.89859E-17,-0.8,0.456444444,3.490658504,0.001360324,-0.00190293,0,9.556592126,0.000434868,-0.002220894,0,-1.259111111,0,0,-0.777777778,0,0,0,-6.944444444,0,-0.927133198,-1.304391503,0.7,13.71075497,-0.006781246,-0.794724111,0.3,11.47923026
3.513,-0.006779885,-0.794726013,0.3,11.4887917,-0.927134582,-1.304385271,0.7,13.72031156,-0.00138365,0.006229948,0,9.555333015,0,0,-6.944444444,0,0,0,-0.784722222,0,4.89859E-17,-0.8,0.455663194,3.490658504,0.0013598,-0.001902242,0,9.555333015,0.00062416,-0.002220038,0,-1.417444444,0,0,-0.784722222,0,0,0,-6.944444444,0,-0.927134582,-1.304385271,0.7,13.72031156,-0.006779885,-0.794726013,0.3,11.4887917
3.514,-0.006778525,-0.794727916,0.3,11.49835188,-0.927135966,-1.304379041,0.7,13.72986689,-0.001383026,0.006227727,0,9.55391557,0,0,-6.944444444,0,0,0,-0.791666667,0,4.89859E-17,-0.8,0.454875,3.490658504,0.001359426,-0.001901555,0,9.55391557,0.000699728,-0.002219037,0,-1.576444444,0,0,-0.791666667,0,0,0,-6.944444444,0,-0.927135966,-1.304379041,0.7,13.72986689,-0.006778525,-0.794727916,0.3,11.49835188
3.515,-0.006777166,-0.794729817,0.3,11.50791064,-0.927137349,-1.304372813,0.7,13.73942081,-0.001382326,0.006225508,0,9.552339126,0,0,-6.944444444,0,0,0,-0.798611111,0,4.89859E-17,-0.8,0.454079861,3.490658504,0.001359113,-0.001900869,0,9.552339126,0.000729784,-0.002218092,0,-1.736111111,0,0,-0.798611111,0,0,0,-6.944444444,0,-0.927137349,-1.304372813,0.7,13.73942081,-0.006777166,-0.794729817,0.3,11.50791064
3.516,-0.006775807,-0.794731718,0.3,11.51746783,-0.927138731,-1.304366588,0.7,13.74897315,-0.001381597,0.00622329,0,9.550603015,0,0,-6.944444444,0,0,0,-0.805555556,0,4.89859E-17,-0.8,0.453277778,3.490658504,0.001358824,-0.001900183,0,9.550603015,0.000741625,-0.002217215,0,-1.896444444,0,0,-0.805555556,0,0,0,-6.944444444,0,-0.927138731,-1.304366588,0.7,13.74897315,-0.006775807,-0.794731718,0.3,11.51746783
3.517,-0.006774448,-0.794733618,0.3,11.52702327,-0.927140113,-1.304360364,0.7,13.75852375,-0.001380855,0.006221073,0,9.54870657,0,0,-6.944444444,0,0,0,-0.8125,0,4.89859E-17,-0.8,0.45246875,3.490658504,0.001358544,-0.001899498,0,9.54870657,0.000746177,-0.002216383,0,-2.057444444,0,0,-0.8125,0,0,0,-6.944444444,0,-0.927140113,-1.304360364,0.7,13.75852375,-0.006774448,-0.794733618,0.3,11.52702327
3.518,-0.006773089,-0.794735518,0.3,11.53657682,-0.927141494,-1.304354143,0.7,13.76807245,-0.001380109,0.006218857,0,9.546649126,0,0,-6.944444444,0,0,0,-0.819444444,0,4.89859E-17,-0.8,0.451652778,3.490658504,0.001358269,-0.001898813,0,9.546649126,0.000747812,-0.002215577,0,-2.219111111,0,0,-0.819444444,0,0,0,-6.944444444,0,-0.927141494,-1.304354143,0.7,13.76807245,-0.006773089,-0.794735518,0.3,11.53657682
3.519,-0.006771731,-0.794737417,0.3,11.54612831,-0.927142874,-1.304347924,0.7,13.7776191,-0.001379361,0.006216641,0,9.544430015,0,0,-6.944444444,0,0,0,-0.826388889,0,4.89859E-17,-0.8,0.450829861,3.490658504,0.001357995,-0.001898128,0,9.544430015,0.00074828,-0.002214785,0,-2.381444444,0,0,-0.826388889,0,0,0,-6.944444444,0,-0.927142874,-1.304347924,0.7,13.7776191,-0.006771731,-0.794737417,0.3,11.54612831
3.52,-0.006770373,-0.794739315,0.3,11.55567757,-0.927144253,-1.304341708,0.7,13.78716353,-0.001378613,0.006214426,0,9.54204857,0,0,-6.944444444,0,0,0,-0.833333333,0,4.89859E-17,-0.8,0.45,3.490658504,0.001357722,-0.001897443,0,9.54204857,0.00074828,-0.002214,0,-2.544444444,0,0,-0.833333333,0,0,0,-6.944444444,0,-0.927144253,-1.304341708,0.7,13.78716353,-0.006770373,-0.794739315,0.3,11.55567757
3.521,-0.006769015,-0.794741212,0.3,11.56522446,-0.927145632,-1.304335493,0.7,13.79670558,-0.001377865,0.006212212,0,9.539504126,0,0,-6.944444444,0,0,0,-0.840277778,0,4.89859E-17,-0.8,0.449163194,3.490658504,0.001357449,-0.001896759,0,9.539504126,0.000748094,-0.002213217,0,-2.708111111,0,0,-0.840277778,0,0,0,-6.944444444,0,-0.927145632,-1.304335493,0.7,13.79670558,-0.006769015,-0.794741212,0.3,11.56522446
3.522,-0.006767658,-0.794743109,0.3,11.5747688,-0.92714701,-1.304329281,0.7,13.80624509,-0.001377116,0.006209999,0,9.536796015,0,0,-6.944444444,0,0,0,-0.847222222,0,4.89859E-17,-0.8,0.448319444,3.490658504,0.001357177,-0.001896075,0,9.536796015,0.000747833,-0.002212437,0,-2.872444444,0,0,-0.847222222,0,0,0,-6.944444444,0,-0.92714701,-1.304329281,0.7,13.80624509,-0.006767658,-0.794743109,0.3,11.5747688
3.523,-0.006766301,-0.794745005,0.3,11.58431043,-0.927148387,-1.304323071,0.7,13.81578188,-0.001376369,0.006207787,0,9.53392357,0,0,-6.944444444,0,0,0,-0.854166667,0,4.89859E-17,-0.8,0.44746875,3.490658504,0.001356904,-0.001895391,0,9.53392357,0.000747542,-0.002211657,0,-3.037444444,0,0,-0.854166667,0,0,0,-6.944444444,0,-0.927148387,-1.304323071,0.7,13.81578188,-0.006766301,-0.794745005,0.3,11.58431043
3.524,-0.006764944,-0.7947469,0.3,11.59384918,-0.927149763,-1.304316863,0.7,13.82531581,-0.001375621,0.006205575,0,9.530886126,0,0,-6.944444444,0,0,0,-0.861111111,0,4.89859E-17,-0.8,0.446611111,3.490658504,0.001356632,-0.001894708,0,9.530886126,0.000747239,-0.002210878,0,-3.203111111,0,0,-0.861111111,0,0,0,-6.944444444,0,-0.927149763,-1.304316863,0.7,13.82531581,-0.006764944,-0.7947469,0.3,11.59384918
3.525,-0.006763587,-0.794748795,0.3,11.6033849,-0.927151139,-1.304310658,0.7,13.83484669,-0.001374874,0.006203364,0,9.527683015,0,0,-6.944444444,0,0,0,-0.868055556,0,4.89859E-17,-0.8,0.445746528,3.490658504,0.001356359,-0.001894025,0,9.527683015,0.000746931,-0.002210099,0,-3.369444444,0,0,-0.868055556,0,0,0,-6.944444444,0,-0.927151139,-1.304310658,0.7,13.83484669,-0.006763587,-0.794748795,0.3,11.6033849
3.526,-0.006762231,-0.794750689,0.3,11.61291741,-0.927152513,-1.304304454,0.7,13.84437438,-0.001374127,0.006201154,0,9.52431357,0,0,-6.944444444,0,0,0,-0.875,0,4.89859E-17,-0.8,0.444875,3.490658504,0.001356087,-0.001893342,0,9.52431357,0.000746622,-0.002209321,0,-3.536444444,0,0,-0.875,0,0,0,-6.944444444,0,-0.927152513,-1.304304454,0.7,13.84437438,-0.006762231,-0.794750689,0.3,11.61291741
3.527,-0.006760875,-0.794752582,0.3,11.62244655,-0.927153888,-1.304298253,0.7,13.85389869,-0.00137338,0.006198945,0,9.520777126,0,0,-6.944444444,0,0,0,-0.881944444,0,4.89859E-17,-0.8,0.443996528,3.490658504,0.001355815,-0.001892659,0,9.520777126,0.000746312,-0.002208543,0,-3.704111111,0,0,-0.881944444,0,0,0,-6.944444444,0,-0.927153888,-1.304298253,0.7,13.85389869,-0.006760875,-0.794752582,0.3,11.62244655
3.528,-0.006759519,-0.794754475,0.3,11.63197215,-0.927155261,-1.304292054,0.7,13.86341947,-0.001372634,0.006196736,0,9.517073015,0,0,-6.944444444,0,0,0,-0.888888889,0,4.89859E-17,-0.8,0.443111111,3.490658504,0.001355543,-0.001891976,0,9.517073015,0.000746002,-0.002207765,0,-3.872444444,0,0,-0.888888889,0,0,0,-6.944444444,0,-0.927155261,-1.304292054,0.7,13.86341947,-0.006759519,-0.794754475,0.3,11.63197215
3.529,-0.006758163,-0.794756367,0.3,11.64149405,-0.927156634,-1.304285857,0.7,13.87293654,-0.001371888,0.006194528,0,9.51320057,0,0,-6.944444444,0,0,0,-0.895833333,0,4.89859E-17,-0.8,0.44221875,3.490658504,0.00135527,-0.001891294,0,9.51320057,0.000745691,-0.002206987,0,-4.041444444,0,0,-0.895833333,0,0,0,-6.944444444,0,-0.927156634,-1.304285857,0.7,13.87293654,-0.006758163,-0.794756367,0.3,11.64149405
3.53,-0.006756808,-0.794758258,0.3,11.65101207,-0.927158006,-1.304279663,0.7,13.88244974,-0.001371142,0.006192322,0,9.509159126,0,0,-6.944444444,0,0,0,-0.902777778,0,4.89859E-17,-0.8,0.441319444,3.490658504,0.001354998,-0.001890612,0,9.509159126,0.000745381,-0.00220621,0,-4.211111111,0,0,-0.902777778,0,0,0,-6.944444444,0,-0.927158006,-1.304279663,0.7,13.88244974,-0.006756808,-0.794758258,0.3,11.65101207
3.531,-0.006755453,-0.794760149,0.3,11.66052605,-0.927159377,-1.304273471,0.7,13.8919589,-0.001370397,0.006190115,0,9.504948015,0,0,-6.944444444,0,0,0,-0.909722222,0,4.89859E-17,-0.8,0.440413194,3.490658504,0.001354726,-0.00188993,0,9.504948015,0.000745071,-0.002205433,0,-4.381444444,0,0,-0.909722222,0,0,0,-6.944444444,0,-0.927159377,-1.304273471,0.7,13.8919589,-0.006755453,-0.794760149,0.3,11.66052605
3.532,-0.006754098,-0.794762039,0.3,11.67003582,-0.927160747,-1.30426728,0.7,13.90146385,-0.001369652,0.00618791,0,9.50056657,0,0,-6.944444444,0,0,0,-0.916666667,0,4.89859E-17,-0.8,0.4395,3.490658504,0.001354454,-0.001889249,0,9.50056657,0.000744761,-0.002204656,0,-4.552444444,0,0,-0.916666667,0,0,0,-6.944444444,0,-0.927160747,-1.30426728,0.7,13.90146385,-0.006754098,-0.794762039,0.3,11.67003582
3.533,-0.006752744,-0.794763928,0.3,11.6795412,-0.927162117,-1.304261093,0.7,13.91096441,-0.001368907,0.006185705,0,9.496014126,0,0,-6.944444444,0,0,0,-0.923611111,0,4.89859E-17,-0.8,0.438579861,3.490658504,0.001354182,-0.001888567,0,9.496014126,0.000744451,-0.00220388,0,-4.724111111,0,0,-0.923611111,0,0,0,-6.944444444,0,-0.927162117,-1.304261093,0.7,13.91096441,-0.006752744,-0.794763928,0.3,11.6795412
3.534,-0.00675139,-0.794765817,0.3,11.68904204,-0.927163486,-1.304254907,0.7,13.92046043,-0.001368163,0.006183501,0,9.491290015,0,0,-6.944444444,0,0,0,-0.930555556,0,4.89859E-17,-0.8,0.437652778,3.490658504,0.00135391,-0.001887886,0,9.491290015,0.000744142,-0.002203103,0,-4.896444444,0,0,-0.930555556,0,0,0,-6.944444444,0,-0.927163486,-1.304254907,0.7,13.92046043,-0.00675139,-0.794765817,0.3,11.68904204
3.535,-0.006750036,-0.794767705,0.3,11.69853814,-0.927164854,-1.304248723,0.7,13.92995172,-0.001367418,0.006181298,0,9.48639357,0,0,-6.944444444,0,0,0,-0.9375,0,4.89859E-17,-0.8,0.43671875,3.490658504,0.001353639,-0.001887206,0,9.48639357,0.000743832,-0.002202328,0,-5.069444444,0,0,-0.9375,0,0,0,-6.944444444,0,-0.927164854,-1.304248723,0.7,13.92995172,-0.006750036,-0.794767705,0.3,11.69853814
3.536,-0.006748682,-0.794769592,0.3,11.70802935,-0.927166221,-1.304242542,0.7,13.93943811,-0.001366675,0.006179096,0,9.481324126,0,0,-6.944444444,0,0,0,-0.944444444,0,4.89859E-17,-0.8,0.435777778,3.490658504,0.001353367,-0.001886525,0,9.481324126,0.000743522,-0.002201552,0,-5.243111111,0,0,-0.944444444,0,0,0,-6.944444444,0,-0.927166221,-1.304242542,0.7,13.93943811,-0.006748682,-0.794769592,0.3,11.70802935
3.537,-0.006747329,-0.794771478,0.3,11.71751548,-0.927167588,-1.304236363,0.7,13.94891944,-0.001365931,0.006176894,0,9.476081015,0,0,-6.944444444,0,0,0,-0.951388889,0,4.89859E-17,-0.8,0.434829861,3.490658504,0.001353095,-0.001885845,0,9.476081015,0.000743213,-0.002200776,0,-5.417444444,0,0,-0.951388889,0,0,0,-6.944444444,0,-0.927167588,-1.304236363,0.7,13.94891944,-0.006747329,-0.794771478,0.3,11.71751548
